NCM,Início de vigência,Fim de vigência
85392190,01/01/2016,
85392200,01/01/2016,
85392910,01/01/2016,
85392990,01/01/2016,
85393100,01/01/2016,
85393200,01/01/2016,
85393900,01/01/2016,
85394110,01/01/2016,
85394190,01/01/2016,
85394900,01/01/2016,
85395000,01/01/2017,
85399010,01/01/2016,
85399020,01/01/2016,
85399090,01/01/2016,
85401100,01/01/2016,
85401200,01/01/2016,
85402011,01/01/2016,
85402019,01/01/2016,
85402020,01/01/2016,
85402090,01/01/2016,
85404000,01/01/2016,
85406010,01/01/2016,
85406090,01/01/2016,
85407100,01/01/2016,
85407900,01/01/2016,
85408100,01/01/2016,
85408910,01/01/2016,
85408990,01/01/2016,
85409110,01/01/2016,
85409120,01/01/2016,
85409130,01/01/2016,
85409140,01/01/2016,
85409190,01/01/2016,
85409900,01/01/2016,
85411011,01/01/2016,
85411012,01/01/2016,
85411019,01/01/2016,
85411021,01/01/2016,
85411022,01/01/2016,
85411029,01/01/2016,
85411091,01/01/2016,
85411092,01/01/2016,
85411099,01/01/2016,
85412110,01/01/2016,
85412120,01/01/2016,
85412191,01/01/2016,
85412199,01/01/2016,
85412910,01/01/2016,
85412920,01/01/2016,
85413011,01/01/2016,
85413019,01/01/2016,
85413021,01/01/2016,
85413029,01/01/2016,
85414011,01/01/2016,
85414012,01/01/2016,
85414013,01/01/2016,
85414014,01/01/2016,
85414015,01/01/2016,
85414016,01/01/2016,
85414019,01/01/2016,
85414021,01/01/2016,
85414022,01/01/2016,
85414023,01/01/2016,
85414024,01/01/2016,
85414025,01/01/2016,
85414026,01/01/2016,
85414027,01/01/2016,
85414029,01/01/2016,
85414031,01/01/2016,
85414032,01/01/2016,
85414039,01/01/2016,
85415010,01/01/2016,
85415020,01/01/2016,
85416010,01/01/2016,
85416090,01/01/2016,
85419010,01/01/2016,
85419020,01/01/2016,
85419090,01/01/2016,
85423110,01/01/2016,
85423120,01/01/2016,
85423190,01/01/2016,
85423210,01/01/2016,
85423221,01/01/2016,
85423229,01/01/2016,
85423291,01/01/2016,
85423299,01/01/2016,
85423311,01/01/2016,
85423319,01/01/2016,
85423320,01/01/2016,
85423390,01/01/2016,
85423911,01/01/2016,
85423919,01/01/2016,
85423920,01/01/2016,
85423931,01/01/2016,
85423939,01/01/2016,
85423991,01/01/2016,
85423999,01/01/2016,
85429010,01/01/2016,
85429020,01/01/2016,
85429090,01/01/2016,
85431000,01/01/2016,
85432000,01/01/2016,
85433000,01/01/2016,
85437011,01/01/2016,
85437012,01/01/2016,
85437013,01/01/2016,
85437014,01/01/2016,
85437015,01/01/2016,
85437019,01/01/2016,
85437020,01/01/2016,
85437031,01/01/2016,
85437032,01/01/2016,
85437033,01/01/2016,
85437034,01/01/2016,
85437035,01/01/2016,
85437036,01/01/2016,
85437039,01/01/2016,
85437040,01/01/2016,
85437050,01/01/2016,
85437091,01/01/2016,
85437092,01/01/2016,
85437099,01/01/2016,
85439010,01/01/2016,
85439090,01/01/2016,
85441100,01/01/2016,
85441910,01/01/2016,
85441990,01/01/2016,
85442000,01/01/2016,
85443000,01/01/2016,
85444200,01/01/2016,
85444900,01/01/2016,
85446000,01/01/2016,
85447010,01/01/2016,
85447020,01/01/2016,
85447030,01/01/2016,
85447090,01/01/2016,
85451100,01/01/2016,
85451910,01/01/2016,
85451920,01/01/2016,
85451990,01/01/2016,
85452000,01/01/2016,
85459010,01/01/2016,
85459020,01/01/2016,
85459030,01/01/2016,
85459090,01/01/2016,
85461000,01/01/2016,
85462000,01/01/2016,
85469000,01/01/2016,
85471000,01/01/2016,
85472010,01/01/2016,
85472090,01/01/2016,
85479000,01/01/2016,
85481010,01/01/2016,
85481090,01/01/2016,
85489010,01/01/2016,
85489090,01/01/2016,
86011000,01/01/2016,
86012000,01/01/2016,
86021000,01/01/2016,
86029000,01/01/2016,
86031000,01/01/2016,
86039000,01/01/2016,
86040010,01/01/2016,
86040090,01/01/2016,
86050010,01/01/2016,
86050090,01/01/2016,
86061000,01/01/2016,
86063000,01/01/2016,
86069100,01/01/2016,
86069200,01/01/2016,
86069900,01/01/2016,
86071110,01/01/2016,
86071120,01/01/2016,
86071200,01/01/2016,
86071911,01/01/2016,
86071919,01/01/2016,
86071990,01/01/2016,
86072100,01/01/2016,
86072900,01/01/2016,
86073000,01/01/2016,
86079100,01/01/2016,
86079900,01/01/2016,
86080011,01/01/2016,
86080012,01/01/2016,
86080090,01/01/2016,
86090000,01/01/2016,
87011000,01/01/2016,
87012000,01/01/2016,
87013000,01/01/2016,
87019010,01/01/2016,31/03/2017
87019090,01/01/2016,31/03/2017
87019100,01/01/2017,
87019200,01/01/2017,
87019300,01/01/2017,
87019410,01/01/2017,
87019490,01/01/2017,
87019510,01/01/2017,
87019590,01/01/2017,
87021000,01/01/2016,
87022000,01/01/2017,
87023000,01/01/2017,
87024010,01/01/2017,
87024090,01/01/2017,
87029000,01/01/2017,
87029010,01/01/2016,31/03/2017
87029090,01/01/2016,31/03/2017
87031000,01/01/2016,
87032100,01/01/2016,
87032210,01/01/2016,
87032290,01/01/2016,
87032310,01/01/2016,
87032390,01/01/2016,
87032410,01/01/2016,
87032490,01/01/2016,
87033110,01/01/2016,
87033190,01/01/2016,
87033210,01/01/2016,
87033290,01/01/2016,
87033310,01/01/2016,
87033390,01/01/2016,
87034000,01/01/2017,
87035000,01/01/2017,
87036000,01/01/2017,
87037000,01/01/2017,
87038000,01/01/2017,
87039000,01/01/2016,
87041010,01/01/2016,
87041090,01/01/2016,
87042110,01/01/2016,
87042120,01/01/2016,
87042130,01/01/2016,
87042190,01/01/2016,
87042210,01/01/2016,
87042220,01/01/2016,
87042230,01/01/2016,
87042290,01/01/2016,
87042310,01/01/2016,
87042320,01/01/2016,
87042330,01/01/2016,
87042390,01/01/2016,
87043110,01/01/2016,
87043120,01/01/2016,
87043130,01/01/2016,
87043190,01/01/2016,
87043210,01/01/2016,
87043220,01/01/2016,
87043230,01/01/2016,
87043290,01/01/2016,
87049000,01/01/2016,
87051010,01/01/2016,
87051090,01/01/2016,
87052000,01/01/2016,
87053000,01/01/2016,
87054000,01/01/2016,
87059010,01/01/2016,
87059090,01/01/2016,
87060010,01/01/2016,
87060020,01/01/2016,
87060090,01/01/2016,
87071000,01/01/2016,
87079010,01/01/2016,
87079090,01/01/2016,
87081000,01/01/2016,
87082100,01/01/2016,
87082911,01/01/2016,
87082912,01/01/2016,
87082913,01/01/2016,
87082914,01/01/2016,
87082919,01/01/2016,
87082991,01/01/2016,
87082992,01/01/2016,
87082993,01/01/2016,
87082994,01/01/2016,
87082995,01/01/2016,
87082999,01/01/2016,
87083011,01/01/2016,
87083019,01/01/2016,
87083090,01/01/2016,
87084011,01/01/2016,
87084019,01/01/2016,
87084080,01/01/2016,
87084090,01/01/2016,
87085011,01/01/2016,
87085012,01/01/2016,
87085019,01/01/2016,
87085080,01/01/2016,
87085091,01/01/2016,
87085099,01/01/2016,
87087010,01/01/2016,
87087090,01/01/2016,
87088000,01/01/2016,
87089100,01/01/2016,
87089200,01/01/2016,
87089300,01/01/2016,
87089411,01/01/2016,
87089412,01/01/2016,
87089413,01/01/2016,
87089481,01/01/2016,
87089482,01/01/2016,
87089483,01/01/2016,
87089490,01/01/2016,
87089510,01/01/2016,
87089521,01/01/2016,
87089522,01/01/2016,
87089529,01/01/2016,
87089910,01/01/2016,
87089990,01/01/2016,
87091100,01/01/2016,
87091900,01/01/2016,
87099000,01/01/2016,
87100000,01/01/2016,
87111000,01/01/2016,
87112010,01/01/2016,
87112020,01/01/2016,
87112090,01/01/2016,
87113000,01/01/2016,
87114000,01/01/2016,
87115000,01/01/2016,
87116000,01/01/2017,
87119000,01/01/2016,
87120010,01/01/2016,
87120090,01/01/2016,
87131000,01/01/2016,
87139000,01/01/2016,
87141000,01/01/2016,
87142000,01/01/2016,
87149100,01/01/2016,
87149200,01/01/2016,
87149310,01/01/2016,
87149320,01/01/2016,
87149410,01/01/2016,
87149490,01/01/2016,
87149500,01/01/2016,
87149600,01/01/2016,
87149910,01/01/2016,
87149990,01/01/2016,
87150000,01/01/2016,
87161000,01/01/2016,
87162000,01/01/2016,
87163100,01/01/2016,
87163900,01/01/2016,
87164000,01/01/2016,
87168000,01/01/2016,
87169010,01/01/2016,
87169090,01/01/2016,
88010000,01/01/2016,
88021100,01/01/2016,
88021210,01/01/2016,
88021290,01/01/2016,
88022010,01/01/2016,
88022021,01/01/2016,
88022022,01/01/2016,
88022090,01/01/2016,
88023010,01/01/2016,
88023021,01/01/2016,
88023029,01/01/2016,
88023031,01/01/2016,
88023039,01/01/2016,
88023090,01/01/2016,
88024010,01/01/2016,
88024090,01/01/2016,
88026000,01/01/2016,
88031000,01/01/2016,
88032000,01/01/2016,
88033000,01/01/2016,
88039000,01/01/2016,
88040000,01/01/2016,
88051000,01/01/2016,
88052100,01/01/2016,
88052900,01/01/2016,
89011000,01/01/2016,
89012000,01/01/2016,
89013000,01/01/2016,
89019000,01/01/2016,
89020010,01/01/2016,
89020090,01/01/2016,
89031000,01/01/2016,
89039100,01/01/2016,
89039200,01/01/2016,
89039900,01/01/2016,
89040000,01/01/2016,
89051000,01/01/2016,
89052000,01/01/2016,
89059000,01/01/2016,
89061000,01/01/2016,
89069000,01/01/2016,
89071000,01/01/2016,
89079000,01/01/2016,
89080000,01/01/2016,
90011011,01/01/2016,
90011019,01/01/2016,
90011020,01/01/2016,
90012000,01/01/2016,
90013000,01/01/2016,
90014000,01/01/2016,
90015000,01/01/2016,
90019010,01/01/2016,
90019090,01/01/2016,
90021110,01/01/2016,
90021120,01/01/2016,
90021190,01/01/2016,
90021900,01/01/2016,
90022010,01/01/2016,
90022090,01/01/2016,
90029000,01/01/2016,
90031100,01/01/2016,
90031910,01/01/2016,
90031990,01/01/2016,
90039010,01/01/2016,
90039090,01/01/2016,
90041000,01/01/2016,
90049010,01/01/2016,
90049020,01/01/2016,
90049090,01/01/2016,
90051000,01/01/2016,
90058000,01/01/2016,
90059010,01/01/2016,
90059090,01/01/2016,
90061010,01/01/2016,31/03/2017
90061090,01/01/2016,31/03/2017
90063000,01/01/2016,
90064000,01/01/2016,
90065100,01/01/2016,
90065200,01/01/2016,
90065310,01/01/2016,
90065320,01/01/2016,
90065910,01/01/2016,31/03/2017
90065921,01/01/2016,31/03/2017
90065929,01/01/2016,31/03/2017
90065930,01/01/2017,
90065940,01/01/2017,
90065951,01/01/2017,
90065959,01/01/2017,
90066100,01/01/2016,
90066900,01/01/2016,
90069110,01/01/2016,
90069190,01/01/2016,
90069900,01/01/2016,
90071000,01/01/2016,
90072020,01/01/2016,
90072090,01/01/2016,
90079100,01/01/2016,
90079200,01/01/2016,
90085000,01/01/2016,
90089000,01/01/2016,
90101010,01/01/2016,
90101020,01/01/2016,
90101090,01/01/2016,
90105010,01/01/2016,
90105020,01/01/2016,
90105090,01/01/2016,
90106000,01/01/2016,
90109010,01/01/2016,
90109090,01/01/2016,
90111000,01/01/2016,
90112010,01/01/2016,
90112020,01/01/2016,
90112030,01/01/2016,
90118010,01/01/2016,
90118090,01/01/2016,
90119010,01/01/2016,
90119090,01/01/2016,
90121010,01/01/2016,
90121090,01/01/2016,
90129010,01/01/2016,
90129090,01/01/2016,
90131010,01/01/2016,
90131090,01/01/2016,
90132000,01/01/2016,
90138010,01/01/2016,
90138090,01/01/2016,
90139000,01/01/2016,
90141000,01/01/2016,
90142010,01/01/2016,
90142020,01/01/2016,
90142030,01/01/2016,
90142090,01/01/2016,
90148010,01/01/2016,
90148090,01/01/2016,
90149000,01/01/2016,
90151000,01/01/2016,
90152010,01/01/2016,
90152090,01/01/2016,
90153000,01/01/2016,
90154000,01/01/2016,
90158010,01/01/2016,
90158090,01/01/2016,
90159010,01/01/2016,
90159090,01/01/2016,
90160010,01/01/2016,
90160090,01/01/2016,
90171010,01/01/2016,
90171090,01/01/2016,
90172000,01/01/2016,
90173010,01/01/2016,
90173020,01/01/2016,
90173090,01/01/2016,
90178010,01/01/2016,
90178090,01/01/2016,
90179010,01/01/2016,
90179090,01/01/2016,
90181100,01/01/2016,
90181210,01/01/2016,
90181290,01/01/2016,
90181300,01/01/2016,
90181410,01/01/2016,
90181420,01/01/2016,
90181490,01/01/2016,
90181910,01/01/2016,
90181920,01/01/2016,
90181980,01/01/2016,
90181990,01/01/2016,
90182010,01/01/2016,
90182020,01/01/2016,
90182090,01/01/2016,
90183111,01/01/2016,
90183119,01/01/2016,
90183190,01/01/2016,
90183211,01/01/2016,
90183212,01/01/2016,
90183219,01/01/2016,
90183220,01/01/2016,
90183910,01/01/2016,
90183921,01/01/2016,
90183922,01/01/2016,
90183923,01/01/2016,
90183924,01/01/2016,
90183929,01/01/2016,
90183930,01/01/2016,
90183991,01/01/2016,
90183999,01/01/2016,
90184100,01/01/2016,
90184911,01/01/2016,
90184912,01/01/2016,
90184919,01/01/2016,
90184920,01/01/2016,
90184940,01/01/2016,
90184991,01/01/2016,
90184999,01/01/2016,
90185010,01/01/2016,
90185090,01/01/2016,
90189010,01/01/2016,
90189021,01/01/2016,
90189029,01/01/2016,
90189031,01/01/2016,
90189039,01/01/2016,
90189040,01/01/2016,
90189050,01/01/2016,
90189091,01/01/2016,
90189092,01/01/2016,
90189093,01/01/2016,
90189094,01/01/2016,
90189095,01/01/2016,
90189096,01/01/2016,
90189099,01/01/2016,
90191000,01/01/2016,
90192010,01/01/2016,
90192020,01/01/2016,
90192030,01/01/2016,
90192040,01/01/2016,
90192090,01/01/2016,
90200010,01/01/2016,
90200090,01/01/2016,
90211010,01/01/2016,
90211020,01/01/2016,
90211091,01/01/2016,
90211099,01/01/2016,
90212110,01/01/2016,
90212190,01/01/2016,
90212900,01/01/2016,
90213110,01/01/2016,
90213120,01/01/2016,
90213190,01/01/2016,
90213911,01/01/2016,
90213919,01/01/2016,
90213920,01/01/2016,
90213930,01/01/2016,
90213940,01/01/2016,
90213980,01/01/2016,
90213991,01/01/2016,
90213999,01/01/2016,
90214000,01/01/2016,
90215000,01/01/2016,
90219011,01/01/2016,
90219019,01/01/2016,
90219081,01/01/2016,
90219082,01/01/2016,
90219089,01/01/2016,
90219091,01/01/2016,
90219092,01/01/2016,
90219099,01/01/2016,
90221200,01/01/2016,
90221311,01/01/2016,
90221319,01/01/2016,
90221390,01/01/2016,
90221411,01/01/2016,
90221412,01/01/2016,
90221413,01/01/2016,
90221419,01/01/2016,
90221490,01/01/2016,
90221910,01/01/2016,
90221991,01/01/2016,
90221999,01/01/2016,
90222110,01/01/2016,
90222120,01/01/2016,
90222190,01/01/2016,
90222910,01/01/2016,
90222990,01/01/2016,
90223000,01/01/2016,
90229011,01/01/2016,
90229012,01/01/2016,
90229019,01/01/2016,
90229080,01/01/2016,
90229090,01/01/2016,
90230000,01/01/2016,
90241010,01/01/2016,
90241020,01/01/2016,
90241090,01/01/2016,
90248011,01/01/2016,
90248019,01/01/2016,
90248021,01/01/2016,
90248029,01/01/2016,
90248090,01/01/2016,
90249000,01/01/2016,
90251110,01/01/2016,
90251190,01/01/2016,
90251910,01/01/2016,
90251990,01/01/2016,
90258000,01/01/2016,
90259010,01/01/2016,
90259090,01/01/2016,
90261011,01/01/2016,
90261019,01/01/2016,
90261021,01/01/2016,
90261029,01/01/2016,
90262010,01/01/2016,
90262090,01/01/2016,
90268000,01/01/2016,
90269010,01/01/2016,
90269020,01/01/2016,
90269090,01/01/2016,
90271000,01/01/2016,
90272011,01/01/2016,
90272012,01/01/2016,
90272019,01/01/2016,
90272021,01/01/2016,
90272029,01/01/2016,
90273011,01/01/2016,
90273019,01/01/2016,
90273020,01/01/2016,
90275010,01/01/2016,
90275020,01/01/2016,
90275030,01/01/2016,
90275040,01/01/2016,
90275050,01/01/2016,
90275090,01/01/2016,
90278011,01/01/2016,
90278012,01/01/2016,
90278013,01/01/2016,
90278014,01/01/2016,
90278020,01/01/2016,
90278030,01/01/2016,
90278091,01/01/2016,
90278099,01/01/2016,
90279010,01/01/2016,
90279091,01/01/2016,
90279093,01/01/2016,
90279099,01/01/2016,
90281011,01/01/2016,
90281019,01/01/2016,
90281090,01/01/2016,
90282010,01/01/2016,
90282020,01/01/2016,
90283011,01/01/2016,
90283019,01/01/2016,
90283021,01/01/2016,
90283029,01/01/2016,
90283031,01/01/2016,
90283039,01/01/2016,
90283090,01/01/2016,
90289010,01/01/2016,
90289090,01/01/2016,
90291010,01/01/2016,
90291090,01/01/2016,
90292010,01/01/2016,
90292020,01/01/2016,
90299010,01/01/2016,
90299090,01/01/2016,
90301010,01/01/2016,
90301090,01/01/2016,
90302010,01/01/2016,
90302021,01/01/2016,
90302022,01/01/2016,
90302029,01/01/2016,
90302030,01/01/2016,
90303100,01/01/2016,
90303200,01/01/2016,
90303311,01/01/2016,
90303319,01/01/2016,
90303321,01/01/2016,
90303329,01/01/2016,
90303390,01/01/2016,
90303910,01/01/2016,
90303990,01/01/2016,
90304010,01/01/2016,
90304020,01/01/2016,
90304030,01/01/2016,
90304090,01/01/2016,
90308210,01/01/2016,
90308290,01/01/2016,
90308410,01/01/2016,
90308420,01/01/2016,
90308490,01/01/2016,
90308910,01/01/2016,
90308920,01/01/2016,
90308930,01/01/2016,
90308940,01/01/2016,
90308990,01/01/2016,
90309010,01/01/2016,
90309090,01/01/2016,
90311000,01/01/2016,
90312010,01/01/2016,
90312090,01/01/2016,
90314100,01/01/2016,
90314910,01/01/2016,
90314920,01/01/2016,
90314990,01/01/2016,
90318011,01/01/2016,
90318012,01/01/2016,
90318020,01/01/2016,
90318030,01/01/2016,
90318040,01/01/2016,
90318050,01/01/2016,
90318060,01/01/2016,
90318091,01/01/2016,
90318099,01/01/2016,
90319010,01/01/2016,
90319090,01/01/2016,
90321010,01/01/2016,
90321090,01/01/2016,
90322000,01/01/2016,
90328100,01/01/2016,
90328911,01/01/2016,
90328919,01/01/2016,
90328921,01/01/2016,
90328922,01/01/2016,
90328923,01/01/2016,
90328924,01/01/2016,
90328925,01/01/2016,
90328929,01/01/2016,
90328930,01/01/2016,
90328981,01/01/2016,
90328982,01/01/2016,
90328983,01/01/2016,
90328984,01/01/2016,
90328989,01/01/2016,
90328990,01/01/2016,
90329010,01/01/2016,
90329091,01/01/2016,
90329099,01/01/2016,
90330000,01/01/2016,
91011100,01/01/2016,
91011900,01/01/2016,
91012100,01/01/2016,
91012900,01/01/2016,
91019100,01/01/2016,
91019900,01/01/2016,
91021110,01/01/2016,
91021190,01/01/2016,
91021210,01/01/2016,
91021220,01/01/2016,
91021290,01/01/2016,
91021900,01/01/2016,
91022100,01/01/2016,
91022900,01/01/2016,
91029100,01/01/2016,
91029900,01/01/2016,
91031000,01/01/2016,
91039000,01/01/2016,
91040000,01/01/2016,
91051100,01/01/2016,
91051900,01/01/2016,
91052100,01/01/2016,
91052900,01/01/2016,
91059100,01/01/2016,
91059900,01/01/2016,
91061000,01/01/2016,
91069000,01/01/2016,
91070010,01/01/2016,
91070090,01/01/2016,
91081110,01/01/2016,
91081190,01/01/2016,
91081200,01/01/2016,
91081900,01/01/2016,
91082000,01/01/2016,
91089000,01/01/2016,
91091000,01/01/2016,
91099000,01/01/2016,
91101110,01/01/2016,
91101190,01/01/2016,
91101200,01/01/2016,
91101900,01/01/2016,
91109000,01/01/2016,
91111000,01/01/2016,
91112010,01/01/2016,
91112090,01/01/2016,
91118000,01/01/2016,
91119010,01/01/2016,
91119090,01/01/2016,
91122000,01/01/2016,
91129000,01/01/2016,
91131000,01/01/2016,
91132000,01/01/2016,
91139000,01/01/2016,
91141000,01/01/2016,
91143000,01/01/2016,
91144000,01/01/2016,
91149010,01/01/2016,
91149020,01/01/2016,
91149030,01/01/2016,
91149040,01/01/2016,
91149050,01/01/2016,
91149060,01/01/2016,
91149070,01/01/2016,
91149090,01/01/2016,
92011000,01/01/2016,
92012000,01/01/2016,
92019000,01/01/2016,
92021000,01/01/2016,
92029000,01/01/2016,
92051000,01/01/2016,
92059000,01/01/2016,
92060000,01/01/2016,
92071010,01/01/2016,
92071090,01/01/2016,
92079010,01/01/2016,
92079090,01/01/2016,
92081000,01/01/2016,
92089000,01/01/2016,
92093000,01/01/2016,
92099100,01/01/2016,
92099200,01/01/2016,
92099400,01/01/2016,
92099900,01/01/2016,
93011000,01/01/2016,
93012000,01/01/2016,
93019000,01/01/2016,
93020000,01/01/2016,
93031000,01/01/2016,
93032000,01/01/2016,
93033000,01/01/2016,
93039000,01/01/2016,
93040000,01/01/2016,
93051000,01/01/2016,
93052000,01/01/2016,
93059100,01/01/2016,
93059900,01/01/2016,
93062100,01/01/2016,
93062900,01/01/2016,
93063000,01/01/2016,
93069000,01/01/2016,
93070000,01/01/2016,
94011010,01/01/2016,
94011090,01/01/2016,
94012000,01/01/2016,
94013010,01/01/2016,
94013090,01/01/2016,
94014010,01/01/2016,
94014090,01/01/2016,
94015100,01/01/2016,31/03/2017
94015200,01/01/2017,
94015300,01/01/2017,
94015900,01/01/2016,
94016100,01/01/2016,
94016900,01/01/2016,
94017100,01/01/2016,
94017900,01/01/2016,
94018000,01/01/2016,
94019010,01/01/2016,
94019090,01/01/2016,
94021000,01/01/2016,
94029010,01/01/2016,
94029020,01/01/2016,
94029090,01/01/2016,
94031000,01/01/2016,
94032000,01/01/2016,
94033000,01/01/2016,
94034000,01/01/2016,
94035000,01/01/2016,
94036000,01/01/2016,
94037000,01/01/2016,
94038100,01/01/2016,31/03/2017
94038200,01/01/2017,
94038300,01/01/2017,
94038900,01/01/2016,
94039010,01/01/2016,
94039090,01/01/2016,
94041000,01/01/2016,
94042100,01/01/2016,
94042900,01/01/2016,
94043000,01/01/2016,
94049000,01/01/2016,
94051010,01/01/2016,
94051091,01/01/2016,
94051092,01/01/2016,
94051093,01/01/2016,
94051099,01/01/2016,
94052000,01/01/2016,
94053000,01/01/2016,
94054010,01/01/2016,
94054090,01/01/2016,
94055000,01/01/2016,
94056000,01/01/2016,
94059100,01/01/2016,
94059200,01/01/2016,
94059900,01/01/2016,
94060010,01/01/2016,31/03/2017
94060091,01/01/2016,31/03/2017
94060092,01/01/2016,31/03/2017
94060099,01/01/2016,31/03/2017
94061010,01/01/2017,
94061090,01/01/2017,
94069010,01/01/2017,
94069020,01/01/2017,
94069090,01/01/2017,
95030010,01/01/2016,
95030021,01/01/2016,
95030022,01/01/2016,
95030029,01/01/2016,
95030031,01/01/2016,
95030039,01/01/2016,
95030040,01/01/2016,
95030050,01/01/2016,
95030060,01/01/2016,
95030070,01/01/2016,
95030080,01/01/2016,
95030091,01/01/2016,
95030097,01/01/2016,
95030098,01/01/2016,
95030099,01/01/2016,
95042000,01/01/2016,
95043000,01/01/2016,
95044000,01/01/2016,
95045000,01/01/2016,
95049010,01/01/2016,
95049090,01/01/2016,
95051000,01/01/2016,
95059000,01/01/2016,
95061100,01/01/2016,
95061200,01/01/2016,
95061900,01/01/2016,
95062100,01/01/2016,
95062900,01/01/2016,
95063100,01/01/2016,
95063200,01/01/2016,
95063900,01/01/2016,
95064000,01/01/2016,
95065100,01/01/2016,
95065900,01/01/2016,
95066100,01/01/2016,
95066200,01/01/2016,
95066900,01/01/2016,
95067000,01/01/2016,
95069100,01/01/2016,
95069900,01/01/2016,
95071000,01/01/2016,
95072000,01/01/2016,
95073000,01/01/2016,
95079000,01/01/2016,
95081000,01/01/2016,
95089010,01/01/2016,
95089020,01/01/2016,
